Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFG%,WFGM3,WFGA3,WFG3%,WFTM,WFTA,WFT%,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFG%,LFGM3,LFGA3,LFG3%,LFTM,LFTA,LFT%,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2014,136,1277,93,1174,78,N,0,30,56,0.536,10,19,0.526,23,25,0.920,10,32,16,14,4,2,27,20,55,0.364,8,20,0.400,30,39,0.769,7,17,7,8,4,1,19
2014,136,1295,80,1328,75,N,1,27,51,0.529,6,14,0.429,20,22,0.909,6,32,12,15,5,6,20,25,72,0.347,12,30,0.400,13,18,0.722,18,19,14,10,5,3,16
2014,136,1332,87,1140,68,N,0,27,54,0.500,2,13,0.154,31,38,0.816,8,29,21,8,4,4,22,20,61,0.328,5,19,0.263,23,30,0.767,12,20,14,9,4,0,25
2014,136,1338,77,1160,48,N,0,31,61,0.508,4,14,0.286,11,12,0.917,9,24,18,3,12,3,13,15,42,0.357,4,16,0.250,14,18,0.778,7,22,5,17,2,0,12
2014,136,1361,73,1308,69,N,1,23,59,0.390,6,17,0.353,21,27,0.778,10,30,9,11,8,9,18,26,65,0.400,5,16,0.313,12,20,0.600,14,27,13,13,4,4,22
2014,136,1387,83,1301,80,N,1,31,64,0.484,9,18,0.500,12,26,0.462,9,32,16,9,7,4,26,28,60,0.467,4,9,0.444,20,37,0.541,10,33,10,12,7,5,20
2014,136,1393,77,1444,53,N,0,28,57,0.491,7,17,0.412,14,17,0.824,13,28,16,12,8,6,21,17,49,0.347,4,18,0.222,15,20,0.750,8,17,12,13,4,1,16
2014,136,1400,87,1113,85,N,0,31,58,0.534,5,12,0.417,20,27,0.741,10,20,17,9,6,5,24,27,56,0.482,8,15,0.533,23,33,0.697,11,21,17,10,2,1,18
2014,136,1437,73,1454,53,N,0,28,62,0.452,4,23,0.174,13,16,0.813,12,34,13,11,8,10,17,18,63,0.286,6,24,0.250,11,15,0.733,13,24,13,12,4,2,14
2014,136,1458,75,1110,35,N,0,26,52,0.500,10,23,0.435,13,14,0.929,6,25,13,7,9,1,15,11,37,0.297,4,15,0.267,9,15,0.600,4,20,8,17,5,0,16
2014,137,1112,68,1451,59,N,0,26,47,0.553,7,14,0.500,9,16,0.563,7,24,15,12,4,12,20,16,53,0.302,7,17,0.412,20,23,0.870,13,19,7,10,8,3,17
2014,137,1124,74,1304,60,N,0,17,42,0.405,2,13,0.154,38,48,0.792,9,28,9,12,7,2,16,23,54,0.426,4,21,0.190,10,16,0.625,5,20,7,11,9,7,31
2014,137,1166,76,1418,66,N,0,28,54,0.519,9,23,0.391,11,21,0.524,6,30,18,6,0,3,17,25,66,0.379,4,16,0.250,12,17,0.706,13,23,8,4,3,5,18
2014,137,1211,85,1329,77,N,0,25,50,0.500,9,18,0.500,26,41,0.634,7,30,13,15,5,1,28,26,65,0.400,3,15,0.200,22,37,0.595,17,23,13,12,10,2,33
2014,137,1235,93,1300,75,N,0,35,55,0.636,9,17,0.529,14,16,0.875,10,24,21,9,5,5,14,30,65,0.462,5,16,0.313,10,12,0.833,13,11,12,6,3,5,13
2014,137,1242,80,1184,69,N,0,32,53,0.604,0,7,0.000,16,24,0.667,14,29,17,14,2,7,14,22,57,0.386,12,31,0.387,13,16,0.813,8,11,14,7,8,1,21
2014,137,1246,56,1243,49,N,0,19,50,0.380,4,15,0.267,14,21,0.667,13,27,8,15,4,7,11,19,53,0.358,5,21,0.238,6,12,0.500,9,19,8,10,7,3,20
2014,137,1272,71,1203,66,N,0,27,55,0.491,6,22,0.273,11,16,0.688,15,21,19,12,8,4,20,25,56,0.446,2,12,0.167,14,24,0.583,16,17,8,10,9,2,16
2014,137,1273,78,1181,71,N,0,25,45,0.556,5,13,0.385,23,28,0.821,3,24,16,8,3,0,15,22,62,0.355,15,37,0.405,12,13,0.923,16,19,15,12,6,1,22
2014,137,1314,79,1344,77,N,0,33,71,0.465,4,15,0.267,9,13,0.692,21,19,15,9,7,4,19,28,53,0.528,4,16,0.250,17,21,0.810,9,17,12,10,4,8,14
2014,137,1372,77,1433,75,N,1,27,51,0.529,6,16,0.375,17,23,0.739,10,25,16,17,6,2,16,30,65,0.462,8,21,0.381,7,11,0.636,11,18,13,11,11,5,21
2014,137,1390,58,1307,53,N,0,19,49,0.388,8,15,0.533,12,17,0.706,5,30,10,10,6,5,20,19,52,0.365,4,21,0.190,11,19,0.579,9,28,12,10,2,2,18
2014,137,1397,86,1269,67,N,0,30,56,0.536,2,14,0.143,24,31,0.774,10,27,16,12,8,3,13,28,66,0.424,3,11,0.273,8,11,0.727,14,19,12,13,8,1,21
2014,137,1417,76,1409,59,N,0,29,63,0.460,5,16,0.313,13,15,0.867,13,23,17,10,11,5,13,21,57,0.368,7,19,0.368,10,14,0.714,12,21,14,16,2,2,18
2014,137,1438,70,1157,59,N,0,21,40,0.525,8,17,0.471,20,25,0.800,0,28,16,7,4,5,16,21,50,0.420,9,19,0.474,8,14,0.571,5,23,13,8,5,2,19
2014,137,1455,64,1142,37,N,0,23,50,0.460,6,19,0.316,12,21,0.571,11,35,17,12,4,6,17,12,58,0.207,5,28,0.179,8,18,0.444,13,21,5,6,7,1,17
2014,138,1163,77,1437,65,N,0,23,52,0.442,9,20,0.450,22,28,0.786,7,29,10,11,11,2,17,18,51,0.353,11,31,0.355,18,24,0.750,6,24,10,16,6,2,24
2014,138,1173,55,1393,53,N,0,19,46,0.413,7,16,0.438,10,18,0.556,11,24,12,14,7,4,16,21,54,0.389,0,10,0.000,11,14,0.786,11,20,4,9,6,7,16
2014,138,1196,61,1338,45,N,0,25,58,0.431,5,20,0.250,6,9,0.667,14,24,9,6,10,5,7,19,51,0.373,4,17,0.235,3,6,0.500,10,21,14,11,4,2,12
2014,138,1257,66,1387,51,N,0,22,49,0.449,6,17,0.353,16,24,0.667,10,27,14,19,9,5,18,21,53,0.396,0,15,0.000,9,16,0.563,9,21,10,18,9,0,19
2014,138,1276,79,1400,65,N,0,24,54,0.444,14,28,0.500,17,21,0.810,11,19,16,4,5,2,12,23,62,0.371,4,11,0.364,15,16,0.938,21,20,14,9,3,3,16
2014,138,1277,80,1217,73,N,0,28,57,0.491,7,21,0.333,17,22,0.773,10,24,17,11,9,1,20,22,53,0.415,6,17,0.353,23,30,0.767,8,24,8,11,4,3,17
2014,138,1361,63,1295,44,N,0,19,44,0.432,7,16,0.438,18,24,0.750,8,30,8,6,4,2,16,15,47,0.319,2,11,0.182,12,17,0.706,7,20,5,6,1,2,17
2014,138,1458,85,1332,77,N,0,29,60,0.483,11,28,0.393,16,25,0.640,14,22,15,8,1,1,17,24,49,0.490,8,18,0.444,21,23,0.913,3,23,9,8,5,1,23
2014,139,1112,84,1211,61,N,0,32,65,0.492,7,18,0.389,13,18,0.722,7,21,24,6,15,8,18,22,54,0.407,6,16,0.375,11,13,0.846,11,28,13,21,3,5,14
2014,139,1124,85,1166,55,N,0,30,47,0.638,11,18,0.611,14,21,0.667,5,27,19,8,2,3,11,22,55,0.400,5,24,0.208,6,9,0.667,8,14,11,8,4,0,19
2014,139,1235,85,1314,83,N,0,29,66,0.439,12,26,0.462,15,21,0.714,11,26,16,14,6,1,17,33,70,0.471,8,20,0.400,9,15,0.600,12,26,10,12,8,4,21
2014,139,1246,78,1455,76,N,0,27,50,0.540,8,18,0.444,16,22,0.727,10,22,11,11,6,3,15,27,49,0.551,10,21,0.476,12,18,0.667,4,19,14,9,6,3,21
2014,139,1390,60,1242,57,N,0,21,47,0.447,0,9,0.000,18,26,0.692,8,29,6,16,10,4,15,19,58,0.328,5,16,0.313,14,18,0.778,13,22,7,14,9,2,22
2014,139,1397,83,1273,63,N,0,27,55,0.491,6,22,0.273,23,26,0.885,18,23,15,7,2,0,14,24,53,0.453,8,22,0.364,7,9,0.778,7,12,11,6,3,4,21
2014,139,1417,77,1372,60,N,0,29,53,0.547,4,14,0.286,15,23,0.652,4,26,22,3,3,3,17,20,57,0.351,7,27,0.259,13,16,0.813,12,24,11,8,1,1,23
2014,139,1438,78,1272,60,N,0,30,54,0.556,5,11,0.455,13,16,0.813,6,34,13,10,3,6,16,24,59,0.407,3,13,0.231,9,21,0.429,8,20,16,6,7,3,14
2014,143,1112,70,1361,64,N,0,23,48,0.479,5,12,0.417,19,25,0.760,10,19,14,7,2,4,16,21,54,0.389,4,14,0.286,18,23,0.783,18,19,4,10,2,2,20
2014,143,1173,82,1390,72,N,0,28,58,0.483,8,23,0.348,18,26,0.692,10,25,19,10,8,1,25,22,58,0.379,5,21,0.238,23,33,0.697,15,20,10,12,7,5,24
2014,143,1196,79,1417,68,N,0,29,58,0.500,8,21,0.381,13,18,0.722,10,30,22,12,4,5,15,27,64,0.422,3,18,0.167,11,15,0.733,8,22,12,8,8,4,19
2014,143,1458,69,1124,52,N,0,26,51,0.510,6,16,0.375,11,20,0.550,8,31,18,10,1,6,16,18,57,0.316,2,15,0.133,14,18,0.778,11,22,10,6,5,3,16
2014,144,1163,81,1235,76,N,0,26,50,0.520,9,19,0.474,20,22,0.909,5,26,9,9,5,4,15,32,69,0.464,6,16,0.375,6,15,0.400,17,19,14,9,4,3,17
2014,144,1246,74,1257,69,N,0,24,55,0.436,4,14,0.286,22,27,0.815,15,22,8,12,5,2,19,26,53,0.491,4,15,0.267,13,23,0.565,11,18,11,10,6,3,24
2014,144,1276,73,1397,71,N,0,27,49,0.551,11,20,0.550,8,10,0.800,6,20,14,13,5,1,13,30,57,0.526,3,11,0.273,8,14,0.571,11,17,11,7,7,8,13
2014,144,1277,61,1438,59,N,0,21,47,0.447,5,14,0.357,14,18,0.778,7,25,13,10,5,4,16,20,57,0.351,6,18,0.333,13,17,0.765,14,21,10,6,5,4,16
2014,145,1196,62,1173,52,N,0,18,48,0.375,5,15,0.333,21,28,0.750,12,25,10,7,5,5,10,19,48,0.396,8,18,0.444,6,8,0.750,5,21,11,9,5,5,19
2014,145,1458,64,1112,63,N,1,24,61,0.393,6,17,0.353,10,12,0.833,13,25,11,8,3,0,15,23,59,0.390,5,12,0.417,12,17,0.706,13,26,8,7,2,5,17
2014,146,1163,60,1277,54,N,0,17,49,0.347,5,22,0.227,21,22,0.955,7,23,8,8,7,3,12,18,46,0.391,11,29,0.379,7,8,0.875,6,26,13,16,5,3,16
2014,146,1246,75,1276,72,N,0,31,58,0.534,7,11,0.636,6,11,0.545,17,18,8,11,2,6,14,27,57,0.474,7,18,0.389,11,14,0.786,14,10,11,7,4,1,14
2014,152,1163,63,1196,53,N,0,24,43,0.558,5,12,0.417,10,13,0.769,5,23,12,13,6,4,16,19,49,0.388,1,10,0.100,14,20,0.700,12,15,3,11,3,1,14
2014,152,1246,74,1458,73,N,0,29,58,0.500,2,5,0.400,14,21,0.667,11,21,9,4,4,1,17,23,50,0.460,8,20,0.400,19,20,0.950,6,21,11,8,4,3,18
2014,154,1163,60,1246,54,N,0,22,53,0.415,6,19,0.316,10,10,1.000,8,26,8,10,9,4,17,18,46,0.391,5,16,0.313,13,24,0.542,10,23,11,13,6,5,10
2015,134,1214,74,1264,64,N,0,26,53,0.491,3,7,0.429,19,34,0.559,6,31,20,14,6,3,19,23,62,0.371,6,25,0.240,12,21,0.571,12,29,15,17,5,3,25
2015,134,1279,94,1140,90,N,0,36,80,0.450,7,23,0.304,15,23,0.652,16,27,24,7,7,6,21,28,58,0.483,15,29,0.517,19,27,0.704,6,33,22,15,0,2,23
2015,135,1173,56,1129,55,N,0,20,42,0.476,7,21,0.333,9,14,0.643,3,22,13,11,4,1,14,22,55,0.400,6,20,0.300,5,10,0.500,12,21,10,9,5,1,18
2015,135,1352,81,1316,77,N,0,28,62,0.452,4,16,0.250,21,33,0.636,11,20,11,5,12,2,21,25,52,0.481,9,22,0.409,18,26,0.692,13,29,15,19,1,4,23
2015,136,1112,93,1411,72,N,0,32,53,0.604,5,11,0.455,24,27,0.889,12,23,13,12,8,3,23,24,51,0.471,5,12,0.417,19,30,0.633,8,11,5,9,5,3,19
2015,136,1116,56,1459,53,N,0,22,48,0.458,3,8,0.375,9,16,0.563,8,27,13,10,4,3,16,18,57,0.316,7,24,0.292,10,16,0.625,14,23,7,8,5,1,15
2015,136,1139,56,1400,48,N,0,16,48,0.333,4,13,0.308,20,28,0.714,5,23,11,5,5,4,13,17,50,0.340,6,19,0.316,8,12,0.667,12,29,7,15,4,5,22
2015,136,1153,66,1345,65,N,1,25,61,0.410,4,10,0.400,12,21,0.571,11,27,9,9,8,5,16,26,72,0.361,4,26,0.154,9,15,0.600,21,30,13,12,5,1,18
2015,136,1207,84,1186,74,N,0,25,48,0.521,11,23,0.478,23,32,0.719,10,26,10,14,5,3,18,26,64,0.406,9,28,0.321,13,15,0.867,10,18,6,9,3,2,21
2015,136,1209,57,1124,56,N,0,22,54,0.407,5,16,0.313,8,13,0.615,9,13,12,6,13,2,13,19,43,0.442,7,19,0.368,11,13,0.846,12,28,14,21,2,1,13
2015,136,1246,79,1214,56,N,0,28,61,0.459,3,10,0.300,20,28,0.714,13,38,15,13,7,5,18,17,59,0.288,4,16,0.250,18,23,0.783,6,25,2,11,9,3,22
2015,136,1301,66,1261,65,N,0,28,66,0.424,5,24,0.208,5,7,0.714,11,28,11,11,2,2,15,24,60,0.400,5,15,0.333,12,22,0.545,13,28,14,8,5,6,10
2015,136,1314,67,1217,65,N,0,27,49,0.551,5,7,0.714,8,13,0.615,12,23,14,17,2,2,18,21,55,0.382,5,13,0.385,18,20,0.900,12,14,9,7,9,2,16
2015,136,1323,69,1318,65,N,0,27,47,0.574,2,6,0.333,13,18,0.722,2,15,19,7,9,4,13,27,55,0.491,3,11,0.273,8,10,0.800,13,20,15,16,2,0,12
2015,136,1326,75,1433,72,N,1,28,57,0.491,6,15,0.400,13,22,0.591,8,24,16,11,5,7,17,24,63,0.381,10,26,0.385,14,19,0.737,13,24,14,11,4,2,17
2015,136,1412,60,1235,59,N,0,24,69,0.348,3,18,0.167,9,11,0.818,19,33,9,13,7,5,10,24,65,0.369,6,23,0.261,5,7,0.714,9,28,12,11,9,9,15
2015,136,1417,60,1374,59,N,0,20,47,0.426,10,20,0.500,10,14,0.714,7,27,10,18,4,5,17,20,55,0.364,7,16,0.438,12,20,0.600,10,23,12,9,11,4,14
2015,136,1428,57,1372,50,N,0,18,38,0.474,5,13,0.385,16,21,0.762,4,22,11,17,7,7,12,17,51,0.333,5,26,0.192,11,13,0.846,11,18,9,12,7,1,18
2015,136,1437,93,1248,52,N,0,36,57,0.632,11,22,0.500,10,15,0.667,8,25,22,8,8,6,10,21,55,0.382,4,18,0.222,6,7,0.857,10,15,15,15,2,1,11
2015,136,1462,76,1279,57,N,0,26,56,0.464,10,23,0.435,14,21,0.667,8,30,17,10,6,4,14,24,73,0.329,6,27,0.222,3,5,0.600,16,22,16,8,7,4,21
2015,137,1173,66,1344,53,N,0,18,42,0.429,8,23,0.348,22,30,0.733,3,29,9,12,8,4,14,20,59,0.339,10,26,0.385,3,7,0.429,13,26,9,16,4,1,21
2015,137,1181,85,1352,56,N,0,34,54,0.630,10,21,0.476,7,14,0.500,9,31,28,11,7,3,8,24,66,0.364,6,19,0.316,2,4,0.500,12,16,13,8,6,1,17
2015,137,1211,86,1295,76,N,0,30,58,0.517,7,22,0.318,19,28,0.679,11,24,16,9,5,3,13,29,54,0.537,10,21,0.476,8,12,0.667,3,21,5,13,3,3,22
2015,137,1234,83,1172,52,N,0,35,69,0.507,6,16,0.375,7,10,0.700,14,32,12,5,3,5,11,21,63,0.333,6,28,0.214,4,10,0.400,10,20,13,6,1,4,15
2015,137,1242,75,1308,56,N,0,27,50,0.540,9,13,0.692,12,15,0.800,10,26,16,14,7,3,17,20,56,0.357,5,15,0.333,11,16,0.688,14,15,8,11,10,3,15
2015,137,1257,57,1414,55,N,0,23,55,0.418,5,15,0.333,6,6,1.000,9,16,9,9,4,2,11,24,52,0.462,5,14,0.357,2,2,1.000,9,20,10,14,5,2,10
2015,137,1268,65,1434,62,N,0,19,40,0.475,9,21,0.429,18,24,0.750,4,30,9,11,5,5,19,20,56,0.357,12,27,0.444,10,18,0.556,11,20,12,9,5,1,19
2015,137,1277,70,1208,63,N,0,26,57,0.456,7,18,0.389,11,19,0.579,5,30,18,9,8,3,22,19,57,0.333,4,14,0.286,21,26,0.808,12,31,8,12,4,2,19
2015,137,1320,71,1461,54,N,0,23,50,0.460,9,18,0.500,16,18,0.889,8,21,10,7,9,1,14,21,46,0.457,9,22,0.409,3,9,0.333,4,18,14,12,2,3,17
2015,137,1328,69,1107,60,N,0,25,57,0.439,7,24,0.292,12,16,0.750,14,26,10,9,5,6,14,23,61,0.377,8,25,0.320,6,10,0.600,14,20,15,7,6,1,16
2015,137,1332,79,1329,73,N,0,29,53,0.547,7,19,0.368,14,18,0.778,3,25,11,12,9,6,12,27,60,0.450,10,29,0.345,9,13,0.692,9,22,11,12,8,0,17
2015,137,1361,76,1385,64,N,0,25,53,0.472,9,22,0.409,17,30,0.567,13,27,12,13,5,3,12,27,59,0.458,3,17,0.176,7,11,0.636,7,25,6,10,7,2,21
2015,137,1438,79,1125,67,N,0,26,57,0.456,6,17,0.353,21,25,0.840,11,24,11,7,5,3,10,27,57,0.474,8,25,0.320,5,6,0.833,6,23,12,12,4,2,22
2015,137,1452,68,1138,62,N,0,22,49,0.449,5,16,0.313,19,27,0.704,9,22,11,12,7,1,25,20,44,0.455,6,16,0.375,16,25,0.640,8,22,12,17,4,3,24
2015,137,1455,81,1231,76,N,0,25,61,0.410,2,13,0.154,29,34,0.853,15,24,9,7,9,6,17,24,59,0.407,11,22,0.500,17,20,0.850,12,25,10,13,3,3,26
2015,137,1458,86,1157,72,N,0,33,61,0.541,11,27,0.407,9,12,0.750,12,24,14,9,5,1,11,28,58,0.483,7,12,0.583,9,11,0.818,7,18,9,6,8,1,14
2015,138,1112,73,1326,58,N,0,23,63,0.365,7,19,0.368,20,24,0.833,18,25,14,8,9,4,13,20,52,0.385,5,17,0.294,13,15,0.867,7,19,9,12,4,3,17
2015,138,1246,64,1153,51,N,0,20,54,0.370,4,15,0.267,20,28,0.714,12,26,10,7,7,9,15,20,63,0.317,2,14,0.143,9,14,0.643,21,24,5,14,4,6,22
2015,138,1301,71,1437,68,N,0,24,53,0.453,3,11,0.273,20,27,0.741,13,32,11,10,2,4,21,19,61,0.311,9,28,0.321,21,23,0.913,12,20,7,5,5,3,22
2015,138,1314,87,1116,78,N,0,27,60,0.450,4,10,0.400,29,37,0.784,17,25,14,16,13,3,25,24,65,0.369,8,25,0.320,22,27,0.815,20,19,17,21,9,3,23
2015,138,1323,67,1139,64,N,1,22,51,0.431,6,20,0.300,17,22,0.773,9,31,9,13,4,8,16,21,63,0.333,4,13,0.308,18,21,0.857,13,23,8,7,8,5,15
2015,138,1417,92,1412,75,N,0,35,58,0.603,5,9,0.556,17,25,0.680,15,26,17,13,4,4,16,29,66,0.439,12,26,0.462,5,10,0.500,12,14,17,8,5,3,21
2015,138,1428,75,1207,64,N,0,22,38,0.579,8,14,0.571,23,32,0.719,4,21,12,9,3,3,14,24,55,0.436,9,25,0.360,7,9,0.778,10,17,9,9,6,1,24
2015,138,1462,75,1209,67,N,0,23,34,0.676,7,13,0.538,22,25,0.880,5,18,13,14,3,2,17,26,46,0.565,6,14,0.429,9,13,0.692,4,8,17,8,8,2,22
2015,139,1181,68,1361,49,N,0,30,55,0.545,6,14,0.429,2,2,1.000,5,28,16,9,7,6,12,19,58,0.328,2,13,0.154,9,11,0.818,13,20,5,11,6,5,8
2015,139,1211,87,1234,68,N,0,32,52,0.615,10,16,0.625,13,21,0.619,7,27,20,11,4,2,11,28,60,0.467,5,15,0.333,7,10,0.700,7,15,10,11,4,3,17
2015,139,1257,66,1320,53,N,0,22,48,0.458,5,11,0.455,17,21,0.810,10,20,11,7,2,5,16,18,46,0.391,6,19,0.316,11,13,0.846,8,17,9,10,2,1,20
2015,139,1277,60,1438,54,N,0,17,40,0.425,6,12,0.500,20,33,0.606,7,25,7,6,4,7,19,17,57,0.298,2,17,0.118,18,26,0.692,18,21,6,5,2,3,18
2015,139,1328,72,1173,66,N,0,22,49,0.449,9,18,0.500,19,24,0.792,10,25,13,15,9,3,15,22,51,0.431,11,21,0.524,11,13,0.846,4,19,12,13,8,2,20
2015,139,1452,69,1268,59,N,0,24,60,0.400,7,19,0.368,14,19,0.737,14,18,11,10,15,1,20,21,44,0.477,8,19,0.421,9,13,0.692,8,24,7,23,4,7,19
2015,139,1455,78,1242,65,N,0,25,51,0.490,10,20,0.500,18,24,0.750,5,27,13,12,10,3,20,20,57,0.351,6,21,0.286,19,23,0.826,14,24,8,14,8,1,23
2015,139,1458,72,1332,65,N,0,22,51,0.431,7,23,0.304,21,29,0.724,10,22,11,6,3,3,13,26,59,0.441,8,19,0.421,5,7,0.714,10,24,13,8,3,4,20
2015,143,1112,68,1462,60,N,0,22,54,0.407,7,22,0.318,17,19,0.895,10,23,10,8,9,1,14,22,51,0.431,3,17,0.176,13,16,0.813,8,23,9,12,7,3,16
2015,143,1246,78,1452,39,N,0,24,50,0.480,4,15,0.267,26,32,0.813,11,33,13,10,7,7,21,13,54,0.241,2,15,0.133,11,19,0.579,13,19,7,13,4,3,29
2015,143,1323,81,1455,70,N,0,30,54,0.556,9,19,0.474,12,15,0.800,6,26,18,11,4,4,14,26,65,0.400,3,18,0.167,15,19,0.789,15,21,9,7,6,3,16
2015,143,1458,79,1314,72,N,0,26,56,0.464,7,21,0.333,20,23,0.870,12,23,13,5,3,0,18,26,56,0.464,8,13,0.615,12,18,0.667,9,19,12,4,3,1,20
2015,144,1181,63,1428,57,N,0,20,45,0.444,3,9,0.333,20,26,0.769,8,23,5,14,6,4,16,21,60,0.350,4,16,0.250,11,15,0.733,18,18,8,15,8,4,21
2015,144,1211,74,1417,62,N,0,27,67,0.403,3,19,0.158,17,23,0.739,18,32,15,5,5,4,18,26,67,0.388,3,13,0.231,7,11,0.636,12,27,12,7,4,7,22
2015,144,1257,75,1301,65,N,0,27,54,0.500,3,12,0.250,18,27,0.667,7,27,15,5,5,4,13,23,60,0.383,9,20,0.450,10,14,0.714,11,25,10,7,3,3,19
2015,144,1277,62,1328,58,N,0,22,57,0.386,9,27,0.333,9,16,0.563,15,21,9,5,1,1,16,20,55,0.364,4,17,0.235,14,16,0.875,14,24,7,7,2,4,16
2015,145,1246,68,1323,66,N,0,25,47,0.532,4,8,0.500,14,20,0.700,10,19,8,11,4,9,12,26,56,0.464,4,14,0.286,10,13,0.769,13,15,16,7,5,1,14
2015,145,1458,85,1112,78,N,0,25,45,0.556,12,18,0.667,23,31,0.742,4,17,11,9,5,1,21,24,43,0.558,2,6,0.333,28,30,0.933,3,19,8,10,5,1,22
2015,146,1181,66,1211,52,N,0,21,56,0.375,8,19,0.421,16,19,0.842,9,22,10,3,8,2,12,22,50,0.440,2,10,0.200,6,9,0.667,8,27,8,13,1,3,15
2015,146,1277,76,1257,70,N,1,26,60,0.433,9,23,0.391,15,20,0.750,10,31,20,12,5,7,22,23,64,0.359,4,11,0.364,20,29,0.690,15,26,10,9,6,6,16
2015,152,1181,81,1277,61,N,0,26,50,0.520,2,10,0.200,27,37,0.730,7,29,10,8,9,4,18,22,55,0.400,7,20,0.350,10,16,0.625,9,24,10,14,4,3,28
2015,152,1458,71,1246,64,N,0,23,48,0.479,7,17,0.412,18,22,0.818,12,22,10,10,1,2,14,26,54,0.481,3,5,0.600,9,10,0.900,6,16,7,6,5,4,20
2015,154,1181,68,1458,63,N,0,24,51,0.471,4,11,0.364,16,20,0.800,6,27,7,5,4,6,13,25,61,0.410,7,21,0.333,6,10,0.600,11,24,13,5,3,1,15
2016,134,1195,96,1192,65,N,0,34,57,0.596,8,23,0.348,20,34,0.588,10,42,27,18,6,4,18,23,70,0.329,8,23,0.348,11,18,0.611,9,24,16,9,9,1,26
2016,134,1455,70,1435,50,N,0,22,59,0.373,7,19,0.368,19,25,0.760,9,34,12,7,5,2,22,16,53,0.302,3,19,0.158,15,26,0.577,9,29,9,12,1,5,23
2016,135,1221,59,1380,55,N,0,18,40,0.450,9,25,0.360,14,19,0.737,2,27,14,14,3,1,13,22,56,0.393,3,20,0.150,8,11,0.727,9,24,10,9,4,2,20
2016,135,1276,67,1409,62,N,0,24,59,0.407,6,25,0.240,13,16,0.813,12,26,10,8,5,6,14,25,56,0.446,3,15,0.200,9,15,0.600,10,26,10,11,5,6,15
2016,136,1114,85,1345,83,N,2,30,77,0.390,9,27,0.333,16,28,0.571,15,30,9,9,13,0,22,26,62,0.419,9,28,0.321,22,28,0.786,10,42,17,18,2,7,23
2016,136,1139,71,1403,61,N,0,25,51,0.490,9,17,0.529,12,16,0.750,8,26,14,14,10,2,14,25,54,0.463,7,18,0.389,4,9,0.444,6,22,14,14,8,4,16
2016,136,1163,74,1160,67,N,0,23,58,0.397,6,17,0.353,22,23,0.957,11,25,8,10,8,8,26,23,51,0.451,2,10,0.200,19,30,0.633,9,24,8,12,5,3,22
2016,136,1181,93,1423,85,N,0,29,54,0.537,4,15,0.267,31,43,0.721,12,28,11,10,4,8,18,30,68,0.441,11,26,0.423,14,19,0.737,13,21,10,9,5,3,33
2016,136,1211,68,1371,52,N,0,24,56,0.429,6,17,0.353,14,21,0.667,12,36,12,20,7,2,19,20,62,0.323,4,21,0.190,8,21,0.381,13,21,8,12,11,1,21
2016,136,1231,99,1151,74,N,0,37,57,0.649,10,16,0.625,15,19,0.789,8,22,23,12,10,5,16,28,59,0.475,3,17,0.176,15,18,0.833,9,15,9,15,7,2,19
2016,136,1235,94,1233,81,N,0,32,64,0.500,10,22,0.455,20,25,0.800,7,28,17,10,9,5,17,31,64,0.484,7,24,0.292,12,18,0.667,9,28,12,13,6,3,20
2016,136,1242,105,1122,79,N,0,39,70,0.557,6,16,0.375,21,27,0.778,14,27,23,10,8,9,27,25,61,0.410,4,15,0.267,25,37,0.676,15,22,6,12,8,0,23
2016,136,1246,85,1392,57,N,0,33,63,0.524,4,13,0.308,15,17,0.882,10,34,14,10,9,15,17,20,76,0.263,3,13,0.231,14,18,0.778,25,21,10,14,6,3,14
2016,136,1274,79,1138,72,N,0,24,54,0.444,5,15,0.333,26,34,0.765,11,33,9,14,5,6,18,23,59,0.390,10,26,0.385,16,22,0.727,8,23,8,10,4,1,26
2016,136,1314,83,1195,67,N,0,31,73,0.425,7,21,0.333,14,19,0.737,18,23,13,7,8,10,19,25,58,0.431,2,11,0.182,15,24,0.625,15,28,10,14,6,5,19
2016,136,1344,70,1425,69,N,0,25,62,0.403,9,24,0.375,11,14,0.786,8,23,17,6,5,3,15,28,52,0.538,6,13,0.462,7,13,0.538,5,30,13,12,6,2,14
2016,136,1428,80,1201,69,N,0,27,50,0.540,7,18,0.389,19,22,0.864,15,23,16,20,11,1,11,26,53,0.491,7,18,0.389,10,12,0.833,5,10,8,14,15,3,23
2016,136,1438,81,1214,45,N,0,32,58,0.552,12,25,0.480,5,8,0.625,6,31,20,5,4,7,14,17,56,0.304,3,19,0.158,8,10,0.800,9,22,4,7,1,0,11
2016,136,1455,65,1112,55,N,0,24,59,0.407,3,20,0.150,14,19,0.737,9,21,9,6,9,5,21,20,48,0.417,6,18,0.333,9,15,0.600,10,29,7,19,2,3,23
2016,136,1463,79,1124,75,N,0,26,49,0.531,5,16,0.313,22,29,0.759,8,28,14,12,3,4,17,30,68,0.441,6,16,0.375,9,15,0.600,14,18,16,7,9,2,24
2016,137,1218,77,1143,66,N,0,27,52,0.519,3,14,0.214,20,25,0.800,2,27,8,11,3,3,25,23,56,0.411,3,19,0.158,17,26,0.654,12,26,6,16,3,1,24
